word,VERB,NOUN,PRON,ADJ,ADV,ADP,CONJ,DET,NUM,PRT,X,.
Selkirk's,0,4,0,0,0,0,0,0,0,0,0,0
settlers,0,7,0,0,0,0,0,0,0,0,0,0
Halkett,0,1,0,0,0,0,0,0,0,0,0,0
posts,0,13,0,0,0,0,0,0,0,0,0,0
floating,7,0,0,0,0,0,0,0,0,0,0,0
timber,0,14,0,0,0,0,0,0,0,0,0,0
Forks,0,4,0,0,0,0,0,0,0,0,0,0
rafts,0,1,0,0,0,0,0,0,0,0,0,0
Strong,0,0,0,6,0,0,0,0,0,0,0,0
recommending,7,0,0,0,0,0,0,0,0,0,0,0
acquisitions,0,1,0,0,0,0,0,0,0,0,0,0
B-52,0,8,0,0,0,0,0,0,0,0,0,0
B-52H,0,1,0,0,0,0,0,0,0,0,0,0
turbofan,0,1,0,0,0,0,0,0,0,0,0,0
B-58,0,1,0,0,0,0,0,0,0,0,0,0
supersonic,0,0,0,2,0,0,0,0,0,0,0,0
bomber,0,5,0,0,0,0,0,0,0,0,0,0
refueling,2,0,0,0,0,0,0,0,0,0,0,0
tankers,0,2,0,0,0,0,0,0,0,0,0,0
suspense,0,6,0,0,0,0,0,0,0,0,0,0
Less,0,0,0,5,5,0,0,0,0,0,0,0
conventions,0,7,0,0,0,0,0,0,0,0,0,0
displayed,14,0,0,0,0,0,0,0,0,0,0,0
Castro's,0,5,0,0,0,0,0,0,0,0,0,0
Che,0,1,0,0,0,0,0,0,0,0,0,0
Guevara,0,1,0,0,0,0,0,0,0,0,0,0
edified,1,0,0,0,0,0,0,0,0,0,0,0
Inter-American,0,0,0,4,0,0,0,0,0,0,0,0
council,0,19,0,0,0,0,0,0,0,0,0,0
Montevideo,0,1,0,0,0,0,0,0,0,0,0,0
purloined,1,0,0,0,0,0,0,0,0,0,0,0
embassy,0,8,0,0,0,0,0,0,0,0,0,0
Caracas,0,1,0,0,0,0,0,0,0,0,0,0
Venezuela,0,1,0,0,0,0,0,0,0,0,0,0
Who's,0,0,0,0,0,0,0,0,0,5,0,0
Theatre-by-the-Sea,0,1,0,0,0,0,0,0,0,0,0,0
Matunuck,0,3,0,0,0,0,0,0,0,0,0,0
Hearts,0,2,0,0,0,0,0,0,0,0,0,0
Kerr,0,4,0,0,0,0,0,0,0,0,0,0
Brooke,0,1,0,0,0,0,0,0,0,0,0,0
motel,0,17,0,0,0,0,0,0,0,0,0,0
archaic,0,0,0,4,0,0,0,0,0,0,0,0
phrases,0,13,0,0,0,0,0,0,0,0,0,0
wishful,0,0,0,8,0,0,0,0,0,0,0,0
Rob,0,13,0,0,0,0,0,0,0,0,0,0
Atlantis,0,2,0,0,0,0,0,0,0,0,0,0
dive,2,15,0,0,0,0,0,0,0,0,0,0
modernization,0,9,0,0,0,0,0,0,0,0,0,0
costly,0,0,0,11,0,0,0,0,0,0,0,0
principal,0,16,0,46,0,0,0,0,0,0,0,0
invariant,0,0,0,12,0,0,0,0,0,0,0,0
Thy,0,0,0,0,0,0,0,1,0,0,0,0
riven,1,0,0,0,0,0,0,0,0,0,0,0
bevy,0,2,0,0,0,0,0,0,0,0,0,0
snapping,7,0,0,0,0,0,0,0,0,0,0,0
snarling,3,0,0,0,0,0,0,0,0,0,0,0
sun's,0,2,0,0,0,0,0,0,0,1,0,0
Turn,6,0,0,0,0,0,0,0,0,0,0,0
Santa,0,21,0,0,0,0,0,0,0,0,0,0
Prisca,0,1,0,0,0,0,0,0,0,0,0,0
Viale,0,1,0,0,0,0,0,0,0,0,0,0
Aventino,0,1,0,0,0,0,0,0,0,0,0,0
contend,5,0,0,0,0,0,0,0,0,0,0,0
commitment,0,11,0,0,0,0,0,0,0,0,0,0
advertise,3,0,0,0,0,0,0,0,0,0,0,0
discredited,2,0,0,0,0,0,0,0,0,0,0,0
pretentious,0,0,0,6,0,0,0,0,0,0,0,0
consultants,0,5,0,0,0,0,0,0,0,0,0,0
fellows,0,11,0,0,0,0,0,0,0,0,0,0
regression,0,7,0,0,0,0,0,0,0,0,0,0
originality,0,4,0,0,0,0,0,0,0,0,0,0
Reverdy,0,1,0,0,0,0,0,0,0,0,0,0
Apollinaire,0,2,0,0,0,0,0,0,0,0,0,0
Kiz,0,3,0,0,0,0,0,0,0,0,0,0
comin',0,2,0,0,0,0,0,0,0,0,0,0
Bustard,0,1,0,0,0,0,0,0,0,0,0,0
Subic,0,2,0,0,0,0,0,0,0,0,0,0
Skorich,0,7,0,0,0,0,0,0,0,0,0,0
three-year,0,0,0,3,0,0,0,0,0,0,0,0
"$25,000",0,3,0,0,0,0,0,0,0,0,0,0
Francie,0,2,0,0,0,0,0,0,0,0,0,0
alley,0,4,0,0,0,0,0,0,0,0,0,0
strides,0,4,0,0,0,0,0,0,0,0,0,0
potboilers,0,1,0,0,0,0,0,0,0,0,0,0
lively,0,0,0,14,4,0,0,0,0,0,0,0
colorful,0,0,0,18,0,0,0,0,0,0,0,0
unstuffy,0,0,0,1,0,0,0,0,0,0,0,0
postal,0,0,0,5,0,0,0,0,0,0,0,0
slogan,0,4,0,0,0,0,0,0,0,0,0,0
recognizable,0,0,0,5,0,0,0,0,0,0,0,0
revised,12,0,0,0,0,0,0,0,0,0,0,0
affectionately,0,0,0,0,3,0,0,0,0,0,0,0
ankles,0,4,0,0,0,0,0,0,0,0,0,0
haughtily,0,0,0,0,1,0,0,0,0,0,0,0
unclean,0,0,0,3,0,0,0,0,0,0,0,0
helps,19,2,0,0,0,0,0,0,0,0,0,0
matron,0,2,0,0,0,0,0,0,0,0,0,0
celebrating,4,0,0,0,0,0,0,0,0,0,0,0
thirty-five,0,0,0,0,0,0,0,0,8,0,0,0
declare,6,0,0,0,0,0,0,0,0,0,0,0
boasting,2,0,0,0,0,0,0,0,0,0,0,0
nudist,0,1,0,0,0,0,0,0,0,0,0,0
nude,0,0,0,17,0,0,0,0,0,0,0,0
divisible,0,0,0,4,0,0,0,0,0,0,0,0
i.e.,0,0,0,0,32,0,0,0,0,0,0,0
Olgivanna,0,4,0,0,0,0,0,0,0,0,0,0
inordinately,0,0,0,0,1,0,0,0,0,0,0,0
intrudes,1,0,0,0,0,0,0,0,0,0,0,0
quasi-performer,0,1,0,0,0,0,0,0,0,0,0,0
squarely,0,0,0,0,8,0,0,0,0,0,0,0
driver's,0,5,0,0,0,0,0,0,0,0,0,0
diplomatic,0,0,0,16,0,0,0,0,0,0,0,0
Top,0,0,0,5,0,0,0,0,0,0,0,0
Brass,0,1,0,0,0,0,0,0,0,0,0,0
pills,0,7,0,0,0,0,0,0,0,0,0,0
vitamin-and-iron,0,1,0,0,0,0,0,0,0,0,0,0
virtuous,0,0,0,2,0,0,0,0,0,0,0,0
natures,0,2,0,0,0,0,0,0,0,0,0,0
acknowledge,8,0,0,0,0,0,0,0,0,0,0,0
cease,10,0,0,0,0,0,0,0,0,0,0,0
prominently,0,0,0,0,8,0,0,0,0,0,0,0
troublesome,0,0,0,7,0,0,0,0,0,0,0,0
patient's,0,20,0,0,0,0,0,0,0,0,0,0
Glaze,2,0,0,0,0,0,0,0,0,0,0,0
coats,0,8,0,0,0,0,0,0,0,0,0,0
matt,0,2,0,0,0,0,0,0,0,0,0,0
glazes,0,2,0,0,0,0,0,0,0,0,0,0
turquoise,0,0,0,2,0,0,0,0,0,0,0,0
touches,4,4,0,0,0,0,0,0,0,0,0,0
blossom,2,2,0,0,0,0,0,0,0,0,0,0
lid,0,17,0,0,0,0,0,0,0,0,0,0
owns,12,0,0,0,0,0,0,0,0,0,0,0
Westerners,0,1,0,0,0,0,0,0,0,0,0,0
comprehending,2,0,0,0,0,0,0,0,0,0,0,0
fusion,0,9,0,0,0,0,0,0,0,0,0,0
Slocum,0,2,0,0,0,0,0,0,0,0,0,0
reconnaissanace,0,1,0,0,0,0,0,0,0,0,0,0
mayor,0,4,0,0,0,0,0,0,0,0,0,0
occupied,27,0,0,0,0,0,0,0,0,0,0,0
noon,0,18,0,0,0,0,0,0,0,0,0,0
frustrating,1,0,0,2,0,0,0,0,0,0,0,0
Look,27,0,0,0,0,0,0,0,0,0,0,0
Lou,0,7,0,0,0,0,0,0,0,0,0,0
Veterans,0,2,0,0,0,0,0,0,0,0,0,0
Auditorium,0,5,0,0,0,0,0,0,0,0,0,0
exit,0,6,0,0,0,0,0,0,0,0,0,0
Dorado,0,2,0,0,0,0,0,0,0,0,0,0
surrounded,10,0,0,0,0,0,0,0,0,0,0,0
dark-haired,0,0,0,2,0,0,0,0,0,0,0,0
11-year-old,0,0,0,1,0,0,0,0,0,0,0,0
commentary,0,4,0,0,0,0,0,0,0,0,0,0
inserted,13,0,0,0,0,0,0,0,0,0,0,0
underworld,0,3,0,0,0,0,0,0,0,0,0,0
Lucifer's,0,1,0,0,0,0,0,0,0,0,0,0
many-faced,0,0,0,1,0,0,0,0,0,0,0,0
lieutenants,0,2,0,0,0,0,0,0,0,0,0,0
Boy,0,4,0,0,0,0,0,0,0,0,0,0
pushing,9,0,0,1,0,0,0,0,0,0,0,0
UN,0,9,0,0,0,0,0,0,0,0,0,0
invade,5,0,0,0,0,0,0,0,0,0,0,0
subjugate,1,0,0,0,0,0,0,0,0,0,0,0
Katanga,0,16,0,0,0,0,0,0,0,0,0,0
accomplish,14,0,0,0,0,0,0,0,0,0,0,0
necessitate,5,0,0,0,0,0,0,0,0,0,0,0
selectivity,0,1,0,0,0,0,0,0,0,0,0,0
conciseness,0,1,0,0,0,0,0,0,0,0,0,0
homozygous,0,0,0,3,0,0,0,0,0,0,0,0
bachelor,0,2,0,0,0,0,0,0,0,0,0,0
Lancaster,0,2,0,0,0,0,0,0,0,0,0,0
genius,0,20,0,0,0,0,0,0,0,0,0,0
throwing,13,0,0,0,0,0,0,0,0,0,0,0
actress,0,4,0,0,0,0,0,0,0,0,0,0
livelihood,0,5,0,0,0,0,0,0,0,0,0,0
imperilled,1,0,0,0,0,0,0,0,0,0,0,0
Pensive,0,0,0,1,0,0,0,0,0,0,0,0
introspective,0,0,0,2,0,0,0,0,0,0,0,0
ached,2,0,0,0,0,0,0,0,0,0,0,0
Sargent,0,5,0,0,0,0,0,0,0,0,0,0
Shriver,0,5,0,0,0,0,0,0,0,0,0,0
entering,18,0,0,0,0,0,0,0,0,0,0,0
Lowell,0,5,0,0,0,0,0,0,0,0,0,0
Edgar,0,2,0,0,0,0,0,0,0,0,0,0
Allan,0,3,0,0,0,0,0,0,0,0,0,0
Poe,0,3,0,0,0,0,0,0,0,0,0,0
gotta,5,0,0,0,0,0,0,0,0,0,0,0
alteration,0,6,0,0,0,0,0,0,0,0,0,0
peaked,0,0,0,5,0,0,0,0,0,0,0,0
prematurely,0,0,0,0,2,0,0,0,0,0,0,0
preventive,0,0,0,10,0,0,0,0,0,0,0,0
overcrowded,2,0,0,0,0,0,0,0,0,0,0,0
malformed,0,0,0,3,0,0,0,0,0,0,0,0
multiplication,0,3,0,0,0,0,0,0,0,0,0,0
**b,0,1,0,0,0,0,0,0,0,0,0,0
Dylan,0,9,0,0,0,0,0,0,0,0,0,0
regarded,43,0,0,0,0,0,0,0,0,0,0,0
leader,0,45,0,0,0,0,0,0,0,0,0,0
fore,0,4,0,0,1,0,0,0,0,0,0,0
puissant,0,0,0,2,0,0,0,0,0,0,0,0
semblance,0,1,0,0,0,0,0,0,0,0,0,0
contradict,3,0,0,0,0,0,0,0,0,0,0,0
productivity-share,0,1,0,0,0,0,0,0,0,0,0,0
distinct,0,0,0,30,0,0,0,0,0,0,0,0
cost-raising,0,0,0,1,0,0,0,0,0,0,0,0
"$2,500",0,1,0,0,0,0,0,0,0,0,0,0
Deacons,0,1,0,0,0,0,0,0,0,0,0,0
Orwell's,0,2,0,0,0,0,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,0,1,0,0,0
uncharted,0,0,0,3,0,0,0,0,0,0,0,0
tyranny,0,4,0,0,0,0,0,0,0,0,0,0
Nonresidential,0,0,0,2,0,0,0,0,0,0,0,0
"$20,447,000",0,1,0,0,0,0,0,0,0,0,0,0
denyin',0,1,0,0,0,0,0,0,0,0,0,0
redeemin',1,0,0,0,0,0,0,0,0,0,0,0
wilderness,0,7,0,0,0,0,0,0,0,0,0,0
delighted,10,0,0,0,0,0,0,0,0,0,0,0
Unimpressed,0,0,0,1,0,0,0,0,0,0,0,0
plopped,1,0,0,0,0,0,0,0,0,0,0,0
sand,0,22,0,0,0,0,0,0,0,0,0,0
Miller's,0,6,0,0,0,0,0,0,0,0,0,0
Crucible,0,1,0,0,0,0,0,0,0,0,0,0
witch,0,3,0,0,0,0,0,0,0,0,0,0
trials,0,24,0,0,0,0,0,0,0,0,0,0
lest,0,0,0,0,0,10,0,0,0,0,0,0
becoming,35,2,0,0,0,0,0,0,0,0,0,0
heedless,0,0,0,1,0,0,0,0,0,0,0,0
scholarship,0,29,0,0,0,0,0,0,0,0,0,0
Foundation's,0,7,0,0,0,0,0,0,0,0,0,0
Board,0,47,0,0,0,0,0,0,0,0,0,0
Trustees,0,7,0,0,0,0,0,0,0,0,0,0
maintains,11,0,0,0,0,0,0,0,0,0,0,0
trickle,0,2,0,0,0,0,0,0,0,0,0,0
nonetheless,0,0,0,0,5,0,0,0,0,0,0,0
illumines,1,0,0,0,0,0,0,0,0,0,0,0
banished,4,0,0,0,0,0,0,0,0,0,0,0
Christians,0,14,0,0,0,0,0,0,0,0,0,0
Chief,0,16,0,7,0,0,0,0,0,0,0,0
Syndic,0,1,0,0,0,0,0,0,0,0,0,0
sewed,1,0,0,0,0,0,0,0,0,0,0,0
desserts,0,2,0,0,0,0,0,0,0,0,0,0
drowsed,1,0,0,0,0,0,0,0,0,0,0,0
curbside,0,1,0,1,0,0,0,0,0,0,0,0
palpable,0,0,0,2,0,0,0,0,0,0,0,0
critics,0,17,0,0,0,0,0,0,0,0,0,0
deficiency,0,8,0,0,0,0,0,0,0,0,0,0
Beckett,0,6,0,0,0,0,0,0,0,0,0,0
prompted,5,0,0,0,0,0,0,0,0,0,0,0
curiosity,0,13,0,0,0,0,0,0,0,0,0,0
Almagest,0,3,0,0,0,0,0,0,0,0,0,0
draws,7,0,0,0,0,0,0,0,0,0,0,0
Dorset,0,4,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,22,0,0,0
Bucs',0,1,0,0,0,0,0,0,0,0,0,0
bats,1,5,0,0,0,0,0,0,0,0,0,0
quieted,3,0,0,0,0,0,0,0,0,0,0,0
hitting,13,0,0,0,0,0,0,0,0,0,0,0
irresponsibility,0,3,0,0,0,0,0,0,0,0,0,0
build,60,2,0,0,0,0,0,0,0,0,0,0
designer,0,10,0,0,0,0,0,0,0,0,0,0
Alma,0,3,0,0,0,0,0,0,0,0,0,0
Schmalma,0,1,0,0,0,0,0,0,0,0,0,0
ankle-deep,0,0,0,2,0,0,0,0,0,0,0,0
stepping,9,0,0,0,0,0,0,0,0,0,0,0
stones,0,10,0,0,0,0,0,0,0,0,0,0
participate,13,0,0,0,0,0,0,0,0,0,0,0
actively,0,0,0,0,8,0,0,0,0,0,0,0
civic,0,0,0,11,0,0,0,0,0,0,0,0
challenge,10,16,0,0,0,0,0,0,0,0,0,0
aborigine,0,5,0,0,0,0,0,0,0,0,0,0
deceived,5,0,0,0,0,0,0,0,0,0,0,0
Everyone,0,12,0,0,0,0,0,0,0,0,0,0
Luther's,0,2,0,0,0,0,0,0,0,0,0,0
Hymn,0,2,0,0,0,0,0,0,0,0,0,0
Mighty,0,0,0,2,0,0,0,0,0,0,0,0
Fortress,0,1,0,0,0,0,0,0,0,0,0,0
fullback,0,2,0,0,0,0,0,0,0,0,0,0
Nick,0,19,0,0,0,0,0,0,0,0,0,0
Arshinkoff,0,1,0,0,0,0,0,0,0,0,0,0
candidates',0,1,0,0,0,0,0,0,0,0,0,0
in-groups,0,1,0,0,0,0,0,0,0,0,0,0
Childhood's,0,5,0,0,0,0,0,0,0,0,0,0
End,0,8,0,0,0,0,0,0,0,0,0,0
blueprints,1,1,0,0,0,0,0,0,0,0,0,0
nevertheless,0,0,0,0,21,0,0,0,0,0,0,0
populated,5,0,0,0,0,0,0,0,0,0,0,0
three-bedroom,0,0,0,1,0,0,0,0,0,0,0,0
ranch,0,19,0,0,0,0,0,0,0,0,0,0
cottages,0,5,0,0,0,0,0,0,0,0,0,0
"$14,000",0,1,0,0,0,0,0,0,0,0,0,0
pool's,0,6,0,0,0,0,0,0,0,0,0,0
cabana,0,2,0,0,0,0,0,0,0,0,0,0
Joyce,0,16,0,0,0,0,0,0,0,0,0,0
water's,0,3,0,0,0,0,0,0,0,1,0,0
lavender,0,4,0,1,0,0,0,0,0,0,0,0
limp-looking,0,0,0,1,0,0,0,0,0,0,0,0
lather,0,3,0,0,0,0,0,0,0,0,0,0
nut,0,10,0,0,0,0,0,0,0,0,0,0
kernels,0,3,0,0,0,0,0,0,0,0,0,0
Warwick,0,13,0,0,0,0,0,0,0,0,0,0
Gratified,1,0,0,0,0,0,0,0,0,0,0,0
fishermen,0,3,0,0,0,0,0,0,0,0,0,0
hauled,6,0,0,0,0,0,0,0,0,0,0,0
thousands,0,29,0,0,0,0,0,0,0,0,0,0
Rests,1,0,0,0,0,0,0,0,0,0,0,0
tissues,0,9,0,0,0,0,0,0,0,0,0,0
pacifies,1,0,0,0,0,0,0,0,0,0,0,0
crummy,0,0,0,3,0,0,0,0,0,0,0,0
em,0,0,2,0,0,0,0,0,0,0,0,0
what's,0,0,0,0,0,0,0,0,0,11,0,0
comin,2,0,0,0,0,0,0,0,0,0,0,0
tough,0,0,0,21,0,0,0,0,0,0,0,0
Vivian's,0,1,0,0,0,0,0,0,0,0,0,0
slopping,1,0,0,0,0,0,0,0,0,0,0,0
Nassau,0,11,0,0,0,0,0,0,0,0,0,0
what's-his-name,0,2,0,0,0,0,0,0,0,0,0,0
municipal,0,0,0,18,0,0,0,0,0,0,0,0
ungracious,0,0,0,1,0,0,0,0,0,0,0,0
lent,3,0,0,0,0,0,0,0,0,0,0,0
Fellowships,0,3,0,0,0,0,0,0,0,0,0,0
clung,10,0,0,0,0,0,0,0,0,0,0,0
dabbing,2,0,0,0,0,0,0,0,0,0,0,0
8:30,0,0,0,0,0,0,0,0,3,0,0,0
foreign-policy,0,2,0,0,0,0,0,0,0,0,0,0
Chateau,0,2,0,0,0,0,0,0,0,0,1,0
d'Yquem,0,0,0,0,0,0,0,0,0,0,1,0
Montrachet,0,1,0,0,0,0,0,0,0,0,0,0
creaked,4,0,0,0,0,0,0,0,0,0,0,0
Sporting,2,0,0,0,0,0,0,0,0,0,0,0
Ammunition,0,1,0,0,0,0,0,0,0,0,0,0
Manufacturers',0,1,0,0,0,0,0,0,0,0,0,0
outdoor,0,0,0,16,0,0,0,0,0,0,0,0
magazines,0,18,0,0,0,0,0,0,0,0,0,0
weeklies,0,3,0,0,0,0,0,0,0,0,0,0
Nevertheless,0,0,0,0,29,0,0,0,0,0,0,0
musicality,0,1,0,0,0,0,0,0,0,0,0,0
infectious,0,0,0,11,0,0,0,0,0,0,0,0
charm,1,18,0,0,0,0,0,0,0,0,0,0
excellently,0,0,0,0,3,0,0,0,0,0,0,0
look-see,0,1,0,0,0,0,0,0,0,0,0,0
Lloyd's,0,3,0,0,0,0,0,0,0,0,0,0
secrecy,0,8,0,0,0,0,0,0,0,0,0,0
ingredient,0,5,0,0,0,0,0,0,0,0,0,0
inward,0,0,0,1,3,0,0,0,0,0,0,0
baton,0,4,0,0,0,0,0,0,0,0,0,0
Gates,0,2,0,0,0,0,0,0,0,0,0,0
Saratoga,0,3,0,0,0,0,0,0,0,0,0,0
replaced,23,0,0,0,0,0,0,0,0,0,0,0
vehement,0,0,0,2,0,0,0,0,0,0,0,0
commander-in-chief,0,2,0,0,0,0,0,0,0,0,0,0
ministering,3,0,0,0,0,0,0,0,0,0,0,0
**yc,0,5,0,0,0,0,0,0,0,0,0,0
rake,2,5,0,0,0,0,0,0,0,0,0,0
Locate,2,0,0,0,0,0,0,0,0,0,0,0
No.,0,46,0,0,0,0,0,0,0,0,0,0
43,0,0,0,0,0,0,0,0,3,0,0,0
belonged,11,0,0,0,0,0,0,0,0,0,0,0
pensions,0,4,0,0,0,0,0,0,0,0,0,0
hawk,0,4,0,0,0,0,0,0,0,0,0,0
eatable,0,0,0,1,0,0,0,0,0,0,0,0
killable,0,0,0,1,0,0,0,0,0,0,0,0
digestible,0,0,0,1,0,0,0,0,0,0,0,0
ring,6,24,0,0,0,0,0,0,0,0,0,0
anchored,5,0,0,0,0,0,0,0,0,0,0,0
shores,0,5,0,0,0,0,0,0,0,0,0,0
sheltered,3,0,0,0,0,0,0,0,0,0,0,0
Jersey,0,17,0,0,0,0,0,0,0,0,0,0
inlets,0,1,0,0,0,0,0,0,0,0,0,0
Curt's,0,8,0,0,0,0,0,0,0,0,0,0
we've,0,0,0,0,0,0,0,0,0,10,0,0
robin,0,1,0,0,0,0,0,0,0,0,0,0
scary,0,0,0,1,0,0,0,0,0,0,0,0
They've,0,0,0,0,0,0,0,0,0,6,0,0
Quasimodo,0,2,0,0,0,0,0,0,0,0,0,0
logical,0,0,0,21,0,0,0,0,0,0,0,0
culmination,0,4,0,0,0,0,0,0,0,0,0,0
Monet,0,2,0,0,0,0,0,0,0,0,0,0
Kandinsky,0,1,0,0,0,0,0,0,0,0,0,0
cubist,0,1,0,1,0,0,0,0,0,0,0,0
Picasso,0,8,0,0,0,0,0,0,0,0,0,0
blossomed,1,0,0,0,0,0,0,0,0,0,0,0
Pollock,0,7,0,0,0,0,0,0,0,0,0,0
Kooning,0,2,0,0,0,0,0,0,0,0,0,0
badge,0,4,0,0,0,0,0,0,0,0,0,0
authorizing,4,0,0,0,0,0,0,0,0,0,0,0
privileges,0,10,0,0,0,0,0,0,0,0,0,0
Emerging,1,0,0,0,0,0,0,0,0,0,0,0
Afro-Asian,0,0,0,4,0,0,0,0,0,0,0,0
aflame,0,0,0,1,0,0,0,0,0,0,0,0
nationalism,0,23,0,0,0,0,0,0,0,0,0,0
empires,0,2,0,0,0,0,0,0,0,0,0,0
Demand,0,1,0,0,0,0,0,0,0,0,0,0
purchases,1,6,0,0,0,0,0,0,0,0,0,0
levels,1,43,0,0,0,0,0,0,0,0,0,0
controversy,0,22,0,0,0,0,0,0,0,0,0,0
centered,8,0,0,0,0,0,0,0,0,0,0,0
Viscount,0,2,0,0,0,0,0,0,0,0,0,0
Whig,0,3,0,0,0,0,0,0,0,0,0,0
Privy,0,0,0,2,0,0,0,0,0,0,0,0
blood-chilling,0,0,0,1,0,0,0,0,0,0,0,0
punks,0,1,0,0,0,0,0,0,0,0,0,0
Very,0,0,0,0,20,0,0,0,0,0,0,0
wives,0,13,0,0,0,0,0,0,0,0,0,0
Calderone,0,6,0,0,0,0,0,0,0,0,0,0
checkbook,0,4,0,0,0,0,0,0,0,0,0,0
fix,9,1,0,0,0,0,0,0,0,0,0,0
tradesmen,0,1,0,0,0,0,0,0,0,0,0,0
sex,0,48,0,0,0,0,0,0,0,0,0,0
compounded,9,0,0,0,0,0,0,0,0,0,0,0
pathetic,0,0,0,5,0,0,0,0,0,0,0,0
wreck,2,3,0,0,0,0,0,0,0,0,0,0
fucken,5,0,0,0,0,0,0,0,0,0,0,0
Mischa,0,2,0,0,0,0,0,0,0,0,0,0
Elman,0,5,0,0,0,0,0,0,0,0,0,0
night's,0,8,0,0,0,0,0,0,0,0,0,0
Lewisohn,0,4,0,0,0,0,0,0,0,0,0,0
composers,0,10,0,0,0,0,0,0,0,0,0,0
injury,0,21,0,0,0,0,0,0,0,0,0,0
bothered,11,0,0,0,0,0,0,0,0,0,0,0
powderpuff,0,1,0,0,0,0,0,0,0,0,0,0
fashion,1,45,0,0,0,0,0,0,0,0,0,0
offerings,0,3,0,0,0,0,0,0,0,0,0,0
Kansas,0,19,0,0,0,0,0,0,0,0,0,0
piecemeal,0,0,0,0,1,0,0,0,0,0,0,0
contradictorily,0,0,0,0,2,0,0,0,0,0,0,0
fictional,0,0,0,7,0,0,0,0,0,0,0,0
businessman,0,5,0,0,0,0,0,0,0,0,0,0
authentic,0,0,0,14,0,0,0,0,0,0,0,0
diffraction,0,6,0,0,0,0,0,0,0,0,0,0
checked,21,0,0,0,0,0,0,0,0,0,0,0
Hammarskjold,0,15,0,0,0,0,0,0,0,0,0,0
Neither,0,0,0,0,0,0,10,10,0,0,0,0
beds,0,11,0,0,0,0,0,0,0,0,0,0
mattresses,0,1,0,0,0,0,0,0,0,0,0,0
sleeping,22,1,0,0,0,0,0,0,0,0,0,0
conceivable,0,0,0,8,0,0,0,0,0,0,0,0
Broxodent,0,2,0,0,0,0,0,0,0,0,0,0
brushing,4,2,0,0,0,0,0,0,0,0,0,0
Stephens,0,3,0,0,0,0,0,0,0,0,0,0
incidents,0,8,0,0,0,0,0,0,0,0,0,0
Catherwood,0,2,0,0,0,0,0,0,0,0,0,0
Piranesi,0,1,0,0,0,0,0,0,0,0,0,0
Egypt,0,11,0,0,0,0,0,0,0,0,0,0
illustrations,0,6,0,0,0,0,0,0,0,0,0,0
progressions,0,1,0,0,0,0,0,0,0,0,0,0
gradient,0,10,0,1,0,0,0,0,0,0,0,0
Nippur,0,1,0,0,0,0,0,0,0,0,0,0
Placement,0,2,0,0,0,0,0,0,0,0,0,0
1/8'',0,6,0,0,0,0,0,0,0,0,0,0
depends,39,0,0,0,0,0,0,0,0,0,0,0
generate,5,0,0,0,0,0,0,0,0,0,0,0
Crusades,0,1,0,0,0,0,0,0,0,0,0,0
Frontier,0,2,0,0,0,0,0,0,0,0,0,0
Narragansett,0,3,0,0,0,0,0,0,0,0,0,0
Race,0,2,0,0,0,0,0,0,0,0,0,0
Track,0,1,0,0,0,0,0,0,0,0,0,0
drive-in,0,3,0,1,0,0,0,0,0,0,0,0
Seekonk,0,2,0,0,0,0,0,0,0,0,0,0
modernists,0,1,0,0,0,0,0,0,0,0,0,0
overreached,2,0,0,0,0,0,0,0,0,0,0,0
claiming,12,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,6,0,0,0
Taoists,0,2,0,0,0,0,0,0,0,0,0,0
Quietist,0,0,0,2,0,0,0,0,0,0,0,0
unchanging,0,0,0,2,0,0,0,0,0,0,0,0
Tao,0,3,0,0,0,0,0,0,0,0,0,0
underlying,13,0,0,0,0,0,0,0,0,0,0,0
phenomena,0,20,0,0,0,0,0,0,0,0,0,0
Adam,0,25,0,0,0,0,0,0,0,0,0,0
perfection,0,9,0,0,0,0,0,0,0,0,0,0
needles,0,5,0,0,0,0,0,0,0,0,0,0
wart-hog,0,1,0,0,0,0,0,0,0,0,0,0
seven-week,0,0,0,1,0,0,0,0,0,0,0,0
Far,0,0,0,5,7,0,0,0,0,0,0,0
publications,0,11,0,0,0,0,0,0,0,0,0,0
Reply,0,2,0,0,0,0,0,0,0,0,0,0
world-shaking,0,0,0,1,0,0,0,0,0,0,0,0
contribution,0,24,0,0,0,0,0,0,0,0,0,0
Draft,0,6,0,0,0,0,0,0,0,0,0,0
twelve-hour,0,0,0,2,0,0,0,0,0,0,0,0
rehash,0,1,0,0,0,0,0,0,0,0,0,0
interminable,0,0,0,2,0,0,0,0,0,0,0,0
document,2,10,0,0,0,0,0,0,0,0,0,0
involves,31,0,0,0,0,0,0,0,0,0,0,0
epicycles,0,5,0,0,0,0,0,0,0,0,0,0
eighty-three,0,0,0,0,0,0,0,0,2,0,0,0
53-year-old,0,0,0,1,0,0,0,0,0,0,0,0
Shea,0,6,0,0,0,0,0,0,0,0,0,0
corporation,0,48,0,0,0,0,0,0,0,0,0,0
lawyer,0,30,0,0,0,0,0,0,0,0,0,0
imminent,0,0,0,2,0,0,0,0,0,0,0,0
factories,0,15,0,0,0,0,0,0,0,0,0,0
