,contSpam,contHam
08718711108,0.0013386880856760374,0.0
88800,0.0013386880856760374,0.0
89034,0.0013386880856760374,0.0
premium,0.002677376171352075,0.0
envelope,0.002677376171352075,0.0004145077720207254
lays,0.0,0.0004145077720207254
paper,0.0,0.0018652849740932642
repent,0.0,0.0002072538860103627
fetch,0.0,0.0010362694300518134
prepare,0.0,0.0008290155440414508
kama,0.0,0.0002072538860103627
positions,0.0,0.0002072538860103627
sutra,0.0,0.0002072538860103627
bakra,0.0,0.0002072538860103627
en,0.0,0.0004145077720207254
kalstiya,0.0,0.0002072538860103627
nange,0.0,0.0002072538860103627
lakhs,0.0,0.0002072538860103627
belly,0.0,0.0010362694300518134
ho,0.0,0.001450777202072539
laugh,0.0013386880856760374,0.0018652849740932642
posts,0.0013386880856760374,0.0002072538860103627
sun0819,0.0013386880856760374,0.0
08452810071,0.0013386880856760374,0.0
ditto,0.0,0.0002072538860103627
peace,0.0,0.000621761658031088
saying,0.0,0.003937823834196891
knw,0.0,0.002694300518134715
wetherspoons,0.0,0.0002072538860103627
awake,0.0,0.001450777202072539
piggy,0.0,0.0002072538860103627
freaky,0.0,0.0002072538860103627
lonely,0.002677376171352075,0.000621761658031088
scrappy,0.0,0.0002072538860103627
yelling,0.0,0.0004145077720207254
explain,0.0,0.0008290155440414508
hex,0.0,0.0004145077720207254
sdryb8i,0.0,0.0002072538860103627
xy,0.0,0.0016580310880829016
150ppmsg,0.0013386880856760374,0.0
1da,0.0013386880856760374,0.0
89555,0.004016064257028112,0.0
bedroom,0.0013386880856760374,0.001450777202072539
g2,0.0013386880856760374,0.0
lapdancer,0.0013386880856760374,0.0
sex,0.014725568942436412,0.0004145077720207254
sue,0.0013386880856760374,0.0
textoperator,0.004016064257028112,0.0
building,0.0,0.000621761658031088
crying,0.0,0.0002072538860103627
imprtant,0.0,0.0002072538860103627
king,0.004016064257028112,0.0010362694300518134
map,0.0,0.000621761658031088
tomorw,0.0,0.0002072538860103627
accordingly,0.0013386880856760374,0.0004145077720207254
ans,0.006693440428380187,0.001243523316062176
bfore,0.0,0.0002072538860103627
cherthala,0.0,0.0002072538860103627
cochin,0.0,0.0004145077720207254
engaged,0.0,0.0002072538860103627
tmorow,0.0,0.0002072538860103627
bold,0.0,0.001450777202072539
torch,0.0,0.001243523316062176
08712404000,0.0013386880856760374,0.0
448712404000,0.0013386880856760374,0.0
farm,0.0,0.000621761658031088
1405,0.0,0.0002072538860103627
1680,0.0,0.0002072538860103627
1843,0.0,0.0002072538860103627
4d,0.0,0.0004145077720207254
law,0.0,0.0010362694300518134
purchase,0.004016064257028112,0.0002072538860103627
gpu,0.0,0.0004145077720207254
looks,0.0,0.001450777202072539
poop,0.0,0.0004145077720207254
entrepreneurs,0.0,0.0002072538860103627
corporation,0.0,0.0002072538860103627
gap,0.0,0.0010362694300518134
dehydration,0.0,0.0002072538860103627
fluids,0.0,0.0002072538860103627
prevent,0.0,0.0002072538860103627
idea,0.0,0.0016580310880829016
weird,0.0,0.0008290155440414508
away,0.00535475234270415,0.004352331606217617
trek,0.0,0.0002072538860103627
harri,0.0,0.0002072538860103627
drivin,0.0,0.0008290155440414508
alerts,0.0013386880856760374,0.0
cnupdates,0.0013386880856760374,0.0
deck,0.0013386880856760374,0.0
fantastic,0.009370816599732263,0.000621761658031088
gage,0.0013386880856760374,0.0
newsletter,0.0013386880856760374,0.0
aeronautics,0.0,0.0004145077720207254
aeroplane,0.0,0.0004145077720207254
aftr,0.0,0.001243523316062176
calld,0.0,0.0004145077720207254
datz,0.0,0.0004145077720207254
dey,0.0,0.001450777202072539
height,0.0,0.0008290155440414508
hurried,0.0,0.0004145077720207254
professors,0.0,0.0004145077720207254
sit,0.0,0.001450777202072539
students,0.0,0.0008290155440414508
wer,0.0,0.0004145077720207254
ws,0.0,0.000621761658031088
attributed,0.0,0.0002072538860103627
shitstorm,0.0,0.0002072538860103627
timing,0.0,0.0010362694300518134
08714712388,0.0013386880856760374,0.0
7pm,0.008032128514056224,0.0002072538860103627
dorm,0.0,0.0004145077720207254
stress,0.0,0.000621761658031088
sell,0.0013386880856760374,0.0016580310880829016
050703,0.002677376171352075,0.0
09071512433,0.002677376171352075,0.0
1250,0.002677376171352075,0.0
449071512431,0.0013386880856760374,0.0
b4,0.008032128514056224,0.0016580310880829016
callcost,0.002677376171352075,0.0
csbcm4235wc1n3xx,0.004016064257028112,0.0
max,0.004016064257028112,0.0002072538860103627
mobilesvary,0.002677376171352075,0.0
px3748,0.0,0.0002072538860103627
specs,0.0,0.0002072538860103627
sth,0.0,0.0002072538860103627
08714712394,0.0013386880856760374,0.0
assume,0.0,0.0008290155440414508
macha,0.0,0.0002072538860103627
mindset,0.0,0.0002072538860103627
upset,0.0,0.000621761658031088
flim,0.0,0.0002072538860103627
wondar,0.0,0.0002072538860103627
cookies,0.0,0.0004145077720207254
jelly,0.0,0.0002072538860103627
admit,0.0,0.0004145077720207254
correction,0.0,0.0004145077720207254
mad,0.0,0.0010362694300518134
running,0.0013386880856760374,0.0008290155440414508
scrumptious,0.0,0.0002072538860103627
wants,0.0013386880856760374,0.004145077720207254
ba,0.0,0.0004145077720207254
dao,0.0,0.0002072538860103627
half8th,0.0,0.0002072538860103627
exactly,0.0,0.001243523316062176
jide,0.0,0.0002072538860103627
visiting,0.0,0.0002072538860103627
2kbsubject,0.0013386880856760374,0.0
alertfrom,0.0013386880856760374,0.0
drvgsto,0.0013386880856760374,0.0
jeri,0.0013386880856760374,0.0
low,0.0013386880856760374,0.0004145077720207254
prescripiton,0.0013386880856760374,0.0
stewartsize,0.0013386880856760374,0.0
spring,0.0,0.0004145077720207254
yay,0.0,0.001243523316062176
steak,0.0,0.0002072538860103627
neglect,0.0,0.0002072538860103627
twice,0.0,0.0010362694300518134
add,0.0,0.0016580310880829016
opportunity,0.0,0.0010362694300518134
prayers,0.0,0.0002072538860103627
4t,0.00535475234270415,0.0
81151,0.00535475234270415,0.0
ctxt,0.002677376171352075,0.0
mtmsg,0.002677376171352075,0.0
nokia6650,0.002677376171352075,0.0
txtauction,0.008032128514056224,0.0
attached,0.0,0.0004145077720207254
faster,0.0013386880856760374,0.000621761658031088
gals,0.0,0.0010362694300518134
mayb,0.0,0.002694300518134715
rite,0.0,0.003937823834196891
glad,0.0013386880856760374,0.0018652849740932642
clocks,0.0,0.0002072538860103627
hadn,0.0,0.0002072538860103627
realised,0.0,0.0002072538860103627
shouted,0.0,0.000621761658031088
wahay,0.0,0.0002072538860103627
eyes,0.0,0.0018652849740932642
gaze,0.0,0.0002072538860103627
shorter,0.0,0.000621761658031088
930,0.0,0.0004145077720207254
08706091795,0.002677376171352075,0.0
82324,0.0013386880856760374,0.0
helpline,0.002677376171352075,0.0
subscribed,0.004016064257028112,0.0
spoken,0.0,0.0008290155440414508
gist,0.0,0.0004145077720207254
40,0.002677376171352075,0.0
realize,0.0013386880856760374,0.0004145077720207254
tattoos,0.0013386880856760374,0.0
thousands,0.0013386880856760374,0.0002072538860103627
premier,0.002677376171352075,0.0
caveboy,0.0,0.0002072538860103627
gimme,0.0,0.000621761658031088
lip,0.0,0.0004145077720207254
library,0.0,0.0016580310880829016
confused,0.0,0.0004145077720207254
holla,0.0,0.001450777202072539
spare,0.0,0.0004145077720207254
faith,0.0,0.0004145077720207254
makes,0.0,0.004145077720207254
possible,0.0,0.0018652849740932642
acting,0.0,0.0004145077720207254
vibrate,0.0,0.0002072538860103627
08704439680ts,0.0013386880856760374,0.0
79,0.0013386880856760374,0.0
grandmas,0.0,0.0002072538860103627
hungover,0.0,0.0002072538860103627
09066368327,0.0013386880856760374,0.0
50pmmorefrommobile2bremoved,0.0013386880856760374,0.0
claimcode,0.0013386880856760374,0.0
closingdate04,0.0013386880856760374,0.0
m39m51,0.0013386880856760374,0.0
mobypobox734ls27yf,0.0013386880856760374,0.0
unclaimed,0.0013386880856760374,0.0
faber,0.0,0.0002072538860103627
gua,0.0,0.0002072538860103627
mt,0.0013386880856760374,0.000621761658031088
yest,0.0,0.001243523316062176
wishing,0.0,0.002072538860103627
50perwksub,0.004016064257028112,0.0
88039,0.00535475234270415,0.0
city,0.004016064257028112,0.0004145077720207254
skilgme,0.00535475234270415,0.0
store,0.0107095046854083,0.000621761658031088
summer,0.008032128514056224,0.0002072538860103627
tscs087147403231winawk,0.004016064257028112,0.0
goin,0.0,0.004352331606217617
meetin,0.0,0.0008290155440414508
tis,0.0,0.0010362694300518134
wonder,0.0,0.0022797927461139897
apparently,0.0,0.0008290155440414508
closed,0.0,0.001243523316062176
dramatic,0.0,0.0002072538860103627
drive,0.0,0.0037305699481865284
inch,0.0,0.0004145077720207254
schools,0.0,0.0004145077720207254
damn,0.0,0.001450777202072539
hunting,0.0,0.0002072538860103627
drunkard,0.0,0.0002072538860103627
wats,0.0,0.001243523316062176
idc,0.0,0.0002072538860103627
weaseling,0.0,0.0002072538860103627
space,0.002677376171352075,0.0010362694300518134
picking,0.0,0.002487046632124352
trash,0.0,0.0002072538860103627
begging,0.0,0.0004145077720207254
smokes,0.0,0.0008290155440414508
lovely,0.0,0.0031088082901554403
sing,0.0013386880856760374,0.000621761658031088
punish,0.0,0.0002072538860103627
slave,0.0,0.0016580310880829016
beerage,0.0,0.0002072538860103627
0578,0.002677376171352075,0.0
opening,0.0,0.0004145077720207254
randomlly,0.0,0.0002072538860103627
couldn,0.0,0.001243523316062176
diff,0.0,0.000621761658031088
fixes,0.0,0.0002072538860103627
spelling,0.0,0.0002072538860103627
100p,0.0013386880856760374,0.0
community,0.002677376171352075,0.0002072538860103627
living,0.0013386880856760374,0.0008290155440414508
perfect,0.0013386880856760374,0.000621761658031088
087018728737,0.0013386880856760374,0.0
08718727870,0.00535475234270415,0.0
81618,0.004016064257028112,0.0
pole,0.0013386880856760374,0.0002072538860103627
polyphonic,0.006693440428380187,0.0
subpoly,0.004016064257028112,0.0
toppoly,0.0013386880856760374,0.0
tune,0.0013386880856760374,0.0
bein,0.0,0.000621761658031088
enjoyed,0.002677376171352075,0.0004145077720207254
fondly,0.0,0.0002072538860103627
thot,0.0,0.0004145077720207254
dogbreath,0.0,0.0002072538860103627
jan,0.0,0.000621761658031088
sounding,0.0,0.0002072538860103627
omg,0.0,0.0016580310880829016
weighed,0.0,0.0002072538860103627
woohoo,0.0,0.0002072538860103627
dictionary,0.0,0.0008290155440414508
pieces,0.0,0.000621761658031088
uncountable,0.0,0.0002072538860103627
14thmarch,0.0013386880856760374,0.0
9996,0.0013386880856760374,0.0
availa,0.0013386880856760374,0.0
canlove,0.0,0.0002072538860103627
friendsare,0.0,0.0002072538860103627
nic,0.0,0.0004145077720207254
petey,0.0,0.0004145077720207254
thekingshead,0.0,0.0002072538860103627
whereare,0.0,0.0002072538860103627
m263uz,0.00535475234270415,0.0
pobox84,0.008032128514056224,0.0
appt,0.0,0.0008290155440414508
36504,0.009370816599732263,0.0
8077,0.002677376171352075,0.0
getzed,0.013386880856760375,0.0
mates,0.01740294511378849,0.0004145077720207254
no1,0.0107095046854083,0.0
norm150p,0.008032128514056224,0.0
w45wq,0.008032128514056224,0.0
08000407165,0.002677376171352075,0.0
4jx,0.0013386880856760374,0.0
88222,0.002677376171352075,0.0
cashto,0.002677376171352075,0.0
getstop,0.002677376171352075,0.0
php,0.002677376171352075,0.0
rg21,0.0013386880856760374,0.0
3d,0.0,0.0008290155440414508
dled,0.0,0.0002072538860103627
imp,0.0,0.0004145077720207254
ain,0.0,0.0008290155440414508
smokin,0.0,0.0002072538860103627
boooo,0.0,0.0002072538860103627
bec,0.0,0.0004145077720207254
ugh,0.0,0.002487046632124352
nervous,0.0,0.0004145077720207254
costumes,0.0,0.0002072538860103627
gift,0.022757697456492636,0.001243523316062176
hint,0.0,0.0004145077720207254
yowifes,0.0,0.0002072538860103627
bag,0.0,0.001450777202072539
borrow,0.0,0.0004145077720207254
bid,0.004016064257028112,0.0
notifications,0.0013386880856760374,0.0
outbid,0.0013386880856760374,0.0
plyr,0.0013386880856760374,0.0
shinco,0.0013386880856760374,0.0
simonwatson5120,0.0013386880856760374,0.0
smsrewards,0.0013386880856760374,0.0
model,0.0,0.001450777202072539
ones,0.002677376171352075,0.001450777202072539
youi,0.0,0.0002072538860103627
dobby,0.0,0.0004145077720207254
galileo,0.0,0.0004145077720207254
responding,0.0013386880856760374,0.0004145077720207254
2u,0.0013386880856760374,0.0004145077720207254
boo,0.0,0.001243523316062176
enjoyin,0.0,0.0004145077720207254
gettin,0.002677376171352075,0.001450777202072539
hunny,0.0,0.001243523316062176
llspeak,0.0,0.0002072538860103627
loveme,0.0,0.0004145077720207254
soonlots,0.0,0.0002072538860103627
xxxx,0.0013386880856760374,0.0008290155440414508
yourjob,0.0,0.0002072538860103627
ache,0.0,0.0008290155440414508
cappuccino,0.0,0.0004145077720207254
sips,0.0,0.0002072538860103627
starshine,0.0,0.0002072538860103627
teasing,0.0,0.001243523316062176
08702840625,0.00535475234270415,0.0
220,0.004016064257028112,0.0
3qxj9,0.00535475234270415,0.0
9ae,0.00535475234270415,0.0
cm2,0.004016064257028112,0.0
comuk,0.006693440428380187,0.0
extra,0.009370816599732263,0.0010362694300518134
smsservices,0.0013386880856760374,0.0
yourinclusive,0.0013386880856760374,0.0
08701417012,0.004016064257028112,0.0
8007,0.0214190093708166,0.0
alfie,0.004016064257028112,0.0
charity,0.004016064257028112,0.0
m8s,0.004016064257028112,0.0
moon,0.004016064257028112,0.0010362694300518134
nokias,0.004016064257028112,0.0
polys,0.0107095046854083,0.0
profit,0.004016064257028112,0.0002072538860103627
zed,0.008032128514056224,0.0
bits,0.0,0.0002072538860103627
brain,0.0,0.000621761658031088
hahaha,0.0,0.000621761658031088
green,0.0013386880856760374,0.0010362694300518134
turned,0.0,0.0002072538860103627
burial,0.0,0.0002072538860103627
mojibiola,0.0,0.0004145077720207254
07821230901,0.002677376171352075,0.0
09065174042,0.002677376171352075,0.0
cust,0.00535475234270415,0.0
ages,0.0013386880856760374,0.0008290155440414508
hol,0.0013386880856760374,0.0002072538860103627
mate,0.0,0.002901554404145078
rv,0.0,0.0002072538860103627
rvx,0.0,0.0002072538860103627
aburo,0.0,0.0004145077720207254
countin,0.0,0.0004145077720207254
given,0.0,0.000621761658031088
kz,0.0,0.0004145077720207254
skyped,0.0,0.0004145077720207254
sura,0.0,0.0010362694300518134
ultimatum,0.0,0.0004145077720207254
surely,0.0,0.001243523316062176
successful,0.0,0.000621761658031088
08002888812,0.002677376171352075,0.0
inconsiderate,0.0,0.0004145077720207254
nag,0.0,0.0004145077720207254
recession,0.0,0.0004145077720207254
wed,0.0013386880856760374,0.0010362694300518134
2morrow,0.0,0.000621761658031088
soo,0.0,0.0004145077720207254
understand,0.0,0.002694300518134715
comprehensive,0.0,0.0002072538860103627
mother,0.0,0.001450777202072539
prashanthettan,0.0,0.0002072538860103627
09066350750,0.002677376171352075,0.0
8wp,0.004016064257028112,0.0
await,0.025435073627844713,0.0002072538860103627
collection,0.03480589022757698,0.0
ibiza,0.00535475234270415,0.0
ppm,0.00535475234270415,0.0
sk3,0.004016064257028112,0.0
doug,0.0,0.0002072538860103627
guitar,0.0,0.0002072538860103627
impress,0.0,0.0002072538860103627
playing,0.0,0.0010362694300518134
realizes,0.0,0.0002072538860103627
samantha,0.0,0.0002072538860103627
seconds,0.0,0.000621761658031088
suite,0.002677376171352075,0.0004145077720207254
warning,0.0,0.0004145077720207254
xavier,0.0,0.000621761658031088
stomach,0.0,0.000621761658031088
swear,0.0,0.0002072538860103627
trauma,0.0,0.0002072538860103627
matter,0.0,0.0010362694300518134
shoes,0.0,0.0004145077720207254
wan,0.002677376171352075,0.01077720207253886
inner,0.0,0.0002072538860103627
tigress,0.0,0.0002072538860103627
version,0.0,0.0008290155440414508
bettersn,0.0,0.0002072538860103627
careful,0.002677376171352075,0.0004145077720207254
lovejen,0.0,0.0004145077720207254
overdose,0.0,0.0002072538860103627
poor,0.0,0.0018652849740932642
probthat,0.0,0.0002072538860103627
sn,0.0013386880856760374,0.0008290155440414508
spk,0.0,0.0008290155440414508
urfeeling,0.0,0.0002072538860103627
returned,0.0,0.000621761658031088
83110,0.0013386880856760374,0.0
discreet,0.002677376171352075,0.0
fall,0.0013386880856760374,0.0010362694300518134
vip,0.004016064257028112,0.0
worlds,0.0013386880856760374,0.0002072538860103627
ana,0.0,0.0002072538860103627
hai,0.0,0.0010362694300518134
rto,0.0,0.0002072538860103627
sathy,0.0,0.0002072538860103627
spoons,0.0,0.0002072538860103627
named,0.0,0.0004145077720207254
tampa,0.0,0.0018652849740932642
genius,0.0,0.0004145077720207254
connections,0.0,0.0004145077720207254
sort,0.0013386880856760374,0.002072538860103627
corvettes,0.0,0.0002072538860103627
lately,0.0,0.0004145077720207254
lotta,0.0,0.0004145077720207254
09061104283,0.0013386880856760374,0.0
50pm,0.0013386880856760374,0.0
approx,0.0013386880856760374,0.0002072538860103627
cds,0.006693440428380187,0.0
mystery,0.0013386880856760374,0.0002072538860103627
records,0.006693440428380187,0.0
smsco,0.002677376171352075,0.0
supply,0.004016064257028112,0.0
virgin,0.0013386880856760374,0.0002072538860103627
yrs,0.004016064257028112,0.0008290155440414508
bunkers,0.0,0.0002072538860103627
consider,0.0,0.0004145077720207254
peaceful,0.0,0.0004145077720207254
walls,0.0,0.0004145077720207254
07,0.002677376171352075,0.0
07808,0.0013386880856760374,0.0
08719899217,0.0013386880856760374,0.0
41685,0.002677376171352075,0.0
xxxxxx,0.0013386880856760374,0.0
asap,0.008032128514056224,0.0010362694300518134
birds,0.0013386880856760374,0.0008290155440414508
champneys,0.0013386880856760374,0.0
chaps,0.0013386880856760374,0.0
dob,0.0013386880856760374,0.0
posh,0.0013386880856760374,0.0
prods,0.0013386880856760374,0.0
trial,0.0013386880856760374,0.0
user,0.0107095046854083,0.0002072538860103627
0721072,0.0013386880856760374,0.0
hole,0.0,0.0002072538860103627
philosophical,0.0,0.0002072538860103627
saved,0.0,0.0008290155440414508
drop,0.002677376171352075,0.003316062176165803
cuddle,0.0,0.000621761658031088
nap,0.0,0.000621761658031088
atleast,0.0,0.0002072538860103627
shakespeare,0.0,0.0002072538860103627
shesil,0.0,0.000621761658031088
09064011000,0.002677376171352075,0.0
10k,0.004016064257028112,0.0
5k,0.002677376171352075,0.0
cr01327bt,0.002677376171352075,0.0
